"Data file recorded 2026/5/21  21:35:15"
" time  hx711, qdec3, qdec5, p_0, p_1, p_2, p_3, p_4, p_5, p_6, p_7"
   10.4295,        0,     0,     1,   17,    17,    17,    17,    17,    17,    17,    17
 # parse_cmd FOO unrecognized
   22.4613,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   22.5573,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   22.6619,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   22.7579,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   22.8619,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   22.9579,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   23.0625,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   23.1665,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   23.2705,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   23.3665,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   23.4711,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   23.5671,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   23.6711,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   23.7671,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   23.8717,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   23.9677,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   24.0717,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   24.1677,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   24.2723,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   24.3683,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   24.4723,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   24.5683,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   24.6729,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   24.7689,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   24.8729,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   24.9769,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   25.0735,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   25.1775,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   25.2735,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   25.3775,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   25.4741,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   25.5781,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   25.6741,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   25.7781,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   25.8747,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   25.9787,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   26.0747,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   26.1787,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   26.2753,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   26.3793,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   26.4753,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   26.5793,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   26.6759,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   26.7799,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   26.8839,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   26.9799,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   27.0845,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   27.1805,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   27.2845,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   27.3805,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   27.4851,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   27.5811,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   27.6851,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   27.7811,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   27.8857,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   27.9817,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   28.0857,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   28.1817,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   28.2863,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   28.3823,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   28.4863,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   28.5823,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   28.6869,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   28.7909,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   28.8869,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   28.9909,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   29.0875,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   29.1915,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   29.2875,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   29.3915,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   29.4881,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   29.5921,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   29.6881,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   29.7921,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   29.8887,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   29.9927,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   30.0887,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   30.1927,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   30.2893,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   30.3933,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   30.4893,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   30.5933,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   30.6899,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   30.8019,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   30.8979,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   31.0019,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   31.0985,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   31.2025,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   31.2985,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   31.4025,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   31.4991,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   31.6031,        0,     0,     1,   18,    18,    18,    18,    18,    18,    18,    18
   31.6991,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   31.8031,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   31.8995,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   32.0035,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   32.0995,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   32.2035,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   32.3001,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   32.4041,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   32.5081,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   32.6041,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   32.7087,        0,     0,     1,   18,    18,    18,    19,    18,    18,    18,    18
   32.8047,        0,     0,     1,   18,    18,    18,    19,    18,    18,    19,    18
   32.9087,        0,     0,     1,   18,    18,    18,    19,    18,    18,    19,    18
   33.0047,        0,     0,     1,   18,    18,    18,    19,    18,    18,    19,    19
   33.1093,        0,     0,     1,   18,    18,    18,    19,    18,    18,    19,    19
   33.2053,        0,     0,     1,   18,    18,    18,    19,    18,    18,    19,    19
   33.3093,        0,     0,     1,   18,    18,    18,    19,    18,    18,    19,    19
   33.4053,        0,     0,     1,   18,    18,    18,    19,    18,    18,    19,    19
   33.5099,        0,     0,     1,   18,    18,    18,    19,    18,    18,    19,    19
   33.6059,        0,     0,     1,   18,    19,    18,    19,    18,    18,    19,    19
   33.7099,        0,     0,     1,   18,    19,    18,    19,    18,    18,    19,    19
   33.8059,        0,     0,     1,   18,    18,    18,    19,    18,    19,    19,    19
   33.9087,        0,     0,     1,   18,    19,    18,    19,    18,    18,    19,    19
   34.0110,        0,     0,     1,   18,    19,    18,    19,    18,    19,    19,    19
   34.1088,        0,     0,     1,   18,    19,    18,    19,    18,    19,    19,    19
   34.2128,        0,     0,     1,   18,    19,    19,    19,    18,    19,    19,    19
   34.3090,        0,     0,     1,   19,    19,    19,    19,    18,    19,    19,    19
   34.4130,        0,     0,     1,   18,    19,    19,    19,    18,    19,    19,    19
   34.5090,        0,     0,     1,   18,    19,    19,    19,    19,    19,    19,    19
   34.6130,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   34.7096,        0,     0,     1,   19,    19,    19,    19,    18,    19,    19,    19
   34.8136,        0,     0,     1,   18,    19,    19,    19,    18,    19,    19,    19
   34.9096,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   35.0136,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   35.1102,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   35.2142,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   35.3182,        0,     0,     1,   18,    19,    19,    19,    19,    19,    19,    19
   35.4142,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   35.5188,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   35.6148,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   35.7188,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   35.8148,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   35.9194,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   36.0154,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   36.1194,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   36.2154,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   36.3200,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   36.4160,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   36.5200,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   36.6160,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   36.7202,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   36.8162,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   36.9202,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   37.0242,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   37.1207,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   37.2247,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   37.3207,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   37.4247,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   37.5209,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   37.6249,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   37.7209,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   37.8249,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   37.9215,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   38.0255,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   38.1215,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   38.2255,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   38.3221,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   38.4261,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   38.5301,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   38.6261,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   38.7307,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   38.8267,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   38.9307,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   39.0267,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   39.1313,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   39.2273,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   39.3313,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   39.4273,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   39.5319,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   39.6279,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   39.7319,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   39.8279,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   39.9325,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   40.0285,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   40.1325,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   40.2365,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   40.3331,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   40.4371,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   40.5331,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   40.6371,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   40.7337,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   40.8377,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   40.9337,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   41.0377,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   41.1343,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   41.2383,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   41.3343,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   41.4383,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   41.5349,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   41.6389,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   41.7349,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   41.8389,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   41.9355,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   42.0395,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   42.1435,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   42.2395,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   42.3441,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   42.4401,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   42.5441,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   42.6401,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   42.7447,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   42.8407,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   42.9447,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   43.0407,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   43.1453,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   43.2413,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   43.3453,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   43.4413,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   43.5459,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   43.6419,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   43.7495,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   43.8447,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   43.9449,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   44.0489,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   44.1449,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   44.2489,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   44.3455,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   44.4495,        0,     0,     1,   19,    19,    19,    20,    19,    19,    19,    19
   44.5455,        0,     0,     1,   19,    19,    19,    20,    19,    19,    19,    19
   44.6495,        0,     0,     1,   19,    19,    19,    19,    19,    19,    19,    19
   44.7461,        0,     0,     1,   19,    19,    19,    20,    19,    19,    19,    19
   44.8501,        0,     0,     1,   19,    19,    19,    20,    19,    19,    19,    19
   44.9541,        0,     0,     1,   19,    19,    19,    20,    19,    19,    19,    19
   45.0501,        0,     0,     1,   19,    19,    19,    20,    19,    19,    19,    19
   45.1547,        0,     0,     1,   19,    19,    19,    20,    19,    19,    19,    19
   45.2507,        0,     0,     1,   19,    19,    19,    20,    19,    19,    19,    19
   45.3547,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    19
   45.4507,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    19
   45.5553,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    19
   45.6513,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    20
   45.7553,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    19
   45.8513,        0,     0,     1,   19,    19,    19,    20,    19,    19,    19,    19
   45.9557,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    19
   46.0517,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    19
   46.1557,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    19
   46.2517,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    20
   46.3559,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    20
   46.4519,        0,     0,     1,   19,    19,    19,    20,    19,    20,    20,    20
   46.5559,        0,     0,     1,   19,    19,    19,    20,    19,    19,    20,    20
   46.6599,        0,     0,     1,   19,    20,    19,    20,    19,    19,    20,    20
   46.7564,        0,     0,     1,   19,    20,    19,    20,    19,    20,    20,    20
   46.8604,        0,     0,     1,   19,    20,    19,    20,    19,    20,    20,    20
   46.9564,        0,     0,     1,   19,    19,    19,    20,    19,    20,    20,    20
   47.0604,        0,     0,     1,   19,    20,    19,    20,    19,    20,    20,    20
   47.1570,        0,     0,     1,   19,    20,    19,    20,    19,    19,    20,    20
   47.2610,        0,     0,     1,   19,    20,    19,    20,    19,    20,    20,    20
   47.3570,        0,     0,     1,   19,    20,    19,    20,    19,    19,    20,    20
   47.4610,        0,     0,     1,   19,    20,    19,    20,    19,    20,    20,    20
   47.5576,        0,     0,     1,   19,    20,    19,    20,    19,    20,    20,    20
   47.6616,        0,     0,     1,   19,    20,    19,    20,    19,    20,    20,    20
   47.7576,        0,     0,     1,   20,    20,    20,    20,    19,    20,    20,    20
   47.8616,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   47.9582,        0,     0,     1,   19,    20,    20,    20,    20,    20,    20,    20
   48.0622,        0,     0,     1,   20,    20,    20,    20,    19,    20,    20,    20
   48.1582,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   48.2622,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   48.3668,        0,     0,     1,   19,    20,    20,    20,    20,    20,    20,    20
   48.4628,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   48.5668,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   48.6602,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   48.7638,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   48.8616,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   48.9656,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   49.0616,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   49.1658,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   49.2698,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   49.3658,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   49.4698,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   49.5663,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   49.6703,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   49.7663,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   49.8703,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   49.9669,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   50.0709,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   50.1669,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   50.2709,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   50.3675,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   50.4715,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   50.5675,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   50.6715,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
   50.7681,        0,     0,     1,   20,    20,    20,    20,    20,    20,    20,    20
